R,2000,4000,7000,15000,25000
4.13598,4.84395,4.39694,4.37411,4.01486,3.89876
3.22323,2.84398,2.65598,2.46485,2.11009,2.02216
,2.10671,2.00132,1.82554,0.98651,0.68892
,-0.6576,-0.11014,-0.31958,-0.86941,-0.91977
0.562208565700654,0.562985695147918,0.66387238519513,0.511249257683373,0.698159506272757,0.665528562705692
0.887672926180025,0.677699344103819,0.537981661347439,0.518162737137718,0.553626168908744,0.581428718041172
,1.10948180754324,0.640600967867238,0.703951880950722,0.944857762993417,0.932122182598098
,0.527539249812897,0.909105561810293,0.7790828874042,0.504696739994151,0.43536660143664
