1.449482859079431274e-03 2.163068508485088692e-02 2.483621317366984868e-02 2.715518891165796117e-02 3.007707728780996403e-02 3.204158252642291121e-02
8.687334414171774466e-04 1.247015176119682482e-02 1.431388129339436488e-02 1.564854461744339537e-02 1.733237694369605883e-02 1.846671320227943891e-02
5.312971203650426050e-04 7.618757289066365769e-03 8.745770944451057224e-03 9.562187404976257160e-03 1.059368565812652922e-02 1.129012463624112263e-02
3.334157634858076619e-04 4.942547241572853994e-03 5.675950661871932180e-03 6.207674941624599305e-03 6.880644400598560396e-03 7.336248390266983735e-03
2.188231468730799571e-04 3.338991209119240074e-03 3.835912907379156970e-03 4.196601722121398592e-03 4.654213111548161259e-03 4.965205357015775763e-03
1.498277880042282490e-04 2.316740684293185342e-03 2.662307666749343278e-03 2.913574386940112268e-03 3.233531527967051580e-03 3.452222778085757733e-03
1.074931876010160433e-04 1.650203404750108039e-03 1.896703413770111507e-03 2.076388406454694312e-03 2.306394524284622466e-03 2.464870786255957558e-03
8.192326444828448644e-05 1.211746018320137381e-03 1.392719026231399376e-03 1.525055802324434525e-03 1.695550998756610063e-03 1.814163483526104936e-03
6.515188507141582896e-05 9.199764879762307957e-04 1.057255840411520974e-03 1.157968155150238465e-03 1.288561817079126497e-03 1.380263940418176988e-03
5.378667293960362082e-05 7.179107263265745035e-04 8.247872892809802493e-04 9.033915973251114900e-04 1.005800477688841878e-03 1.078164482385215702e-03
4.546368202885585840e-05 5.670929329670338671e-04 6.511194741971073870e-04 7.129775516430817469e-04 7.936772234730455266e-04 8.507487711367495284e-04
3.837620156807486675e-05 4.447528893615414159e-04 5.101745002163519125e-04 5.582781200187789290e-04 6.208238105412293515e-04 6.647619240622184948e-04
3.191631959668366235e-05 3.401998816417701826e-04 3.897010507295576003e-04 4.259540516372052892e-04 4.726459618241984646e-04 5.048981887279227650e-04
2.583923850741446922e-05 2.503471932700113709e-04 2.862100761958858222e-04 3.122740622473666296e-04 3.452441424049008901e-04 3.673007037274753648e-04
2.033668992277056547e-05 1.757654633720171162e-04 2.003758315758544597e-04 2.180304410977858178e-04 2.396799584915883924e-04 2.533490568920352889e-04
1.566422059962162283e-05 1.172560620669300496e-04 1.331136603455479613e-04 1.442479491698250567e-04 1.571912726403172167e-04 1.645093019155991767e-04
1.189637604807358141e-05 7.432116289384722353e-05 8.384203597953955296e-05 9.029131633170138635e-05 9.709304712317425945e-05 1.000812591054858118e-04
9.002354556800637873e-06 4.493245723997108779e-05 5.020467733995810422e-05 5.355581342143530892e-05 5.643416102988391445e-05 5.683902231664391021e-05
6.883681476049138058e-06 2.618709386125217021e-05 2.883089064376381154e-05 3.030938124371806340e-05 3.096041263114209977e-05 3.009575735830005255e-05
5.368062030946760931e-06 1.499831668444447715e-05 1.614492198072139329e-05 1.659616525420126178e-05 1.616110181376075402e-05 1.487575494525401871e-05
4.277414875355727342e-06 8.680737464726939889e-06 9.040522545541928323e-06 8.983296340532410067e-06 8.129781368297366834e-06 6.879831168704650262e-06
3.464512208610866881e-06 5.235899975467899030e-06 5.210174897521834549e-06 4.926345904251390302e-06 3.989333202143164685e-06 2.965984193691934230e-06
2.817430817746704220e-06 3.341166338255274929e-06 3.134076559734445303e-06 2.761071181701273066e-06 1.891878492713146426e-06 1.152420135661148237e-06
2.272806490426050909e-06 2.225882090425717682e-06 1.934239221295809654e-06 1.540259408068636800e-06 8.200354678002089632e-07 3.670677887052850411e-07
1.798489328665990299e-06 1.488692373225991147e-06 1.164402848984014883e-06 7.985688860141232873e-07 2.886661077776472540e-07 7.993365879159266534e-08
1.381766137395385378e-06 9.490104524239401465e-07 6.354159456174822698e-07 3.467262816400263445e-07 6.855390916630457653e-08 8.929730447110144105e-09
1.022662682838266489e-06 5.448926990359013336e-07 2.871548518039537994e-07 1.096596495896113375e-07 8.397513881552862238e-09 3.330981732424077252e-10
7.255568500269566664e-07 2.639304373881776820e-07 9.556799603368129692e-08 2.080777734768596995e-08 3.567525869046942755e-10 2.169845022356758130e-12
4.943725723695942620e-07 9.923611410869926758e-08 1.988316693619680689e-08 1.782936235493052302e-09 2.881312547180390724e-12 9.513763559261534240e-16
3.271990956420522092e-07 2.575600130356489820e-08 2.026116321427340446e-09 4.477486877017781605e-11 1.816770959662013690e-15 1.304659477114267118e-20
1.948555693419513627e-07 3.497225103657782762e-09 6.279344578573253270e-11 1.550384899750253912e-13 3.986107637485992043e-20 1.658508642132231000e-24
1.057605038825668002e-07 1.835009583542315252e-10 3.216217773197652336e-13 3.533872066696213767e-17 1.727764229268123360e-24 -2.292770851799264657e-25
5.319287712723633528e-08 2.312048964071073099e-12 1.181378540904224463e-16 1.454693387057918021e-21 -2.545988183872112709e-24 -2.671685565153270389e-24
2.479693052574436832e-08 3.551535362568042180e-15 4.100888268816477722e-21 7.311302620330762009e-23 1.780457495199229954e-23 2.934996834006992080e-25
1.065464284972303140e-08 7.320491764821563434e-19 2.332163426521500963e-25 -1.653113192145043014e-24 -2.904012474066596105e-24 1.042161133947057740e-24
4.188550336495629732e-09 2.270653740432030125e-22 -4.783232715445104824e-24 -2.312454982855964277e-23 1.048664230508570564e-24 7.635407722683936681e-25
1.528307833016129766e-09 3.601350764753579856e-25 -7.332011191042690939e-24 -2.550656890620999627e-23 -1.189716646686846475e-24 -1.742855971664497447e-24
5.599385170167118636e-10 3.837395870207375200e-25 -7.101417592871584164e-24 2.379057559531470951e-23 9.002128881132010409e-25 2.803189064245513593e-24
2.434100937603485144e-10 -1.020507580011797665e-24 -1.093164458506841354e-24 5.331583779030052432e-24 1.831474896858599845e-24 6.650527655617939895e-25
1.377612230251410039e-10 -1.064402305494443330e-24 6.515812199515557397e-25 -5.086430833763675557e-24 -1.663730355451736729e-24 1.554375033246579534e-24
8.667765494543998266e-11 -3.046940309703634401e-25 -7.472830237541980660e-24 1.162555592944151677e-24 7.419368050199267710e-25 -2.740744177318382239e-25
5.011038586951422152e-11 1.121079363482040952e-24 6.225954090732281455e-25 1.642166962067688460e-25 -3.601007136438654070e-24 -5.425435138486401283e-25
2.395288607941699734e-11 -2.965812197463677774e-25 1.045664742470695995e-24 6.091835320617332666e-25 3.363462224910158191e-24 -5.504630896611798876e-25
7.875104463029294203e-12 7.300161264724927597e-26 -1.773216405686378729e-26 -6.303402153851867557e-25 -5.695055285434632355e-25 1.384693377489525812e-25
